type,id,Version,TS,Lat,Lon,amenity,name,amenity_group,amend_tag,closure_tag,previous_name,pre_amenity_group
node,8909478793,1,2021-07-10 10:01:54+00:00,53.4944488,-2.5209226000000005,parking_space,,Transportation,,False,False,Other
node,8909419217,1,2021-07-10 09:02:54+00:00,53.4942229,-2.515003,parking_space,,Transportation,,False,False,Other
node,8909419218,1,2021-07-10 09:02:54+00:00,53.493293200000004,-2.5149781000000004,parking_space,,Transportation,,False,False,Other
node,8907972612,1,2021-07-09 18:34:36+00:00,53.407074800000004,-2.1693351,community_centre,Park View Community Centre,Entertainment_Arts_Culture,,False,False,Other
node,8907641253,1,2021-07-09 15:53:15+00:00,53.589027,-2.3181548,atm,,Financial,,False,False,Other
node,8907595977,1,2021-07-09 15:49:32+00:00,53.5892698,-2.3177987,compressed_air,,Other,,False,False,Other
node,347000814,6,2021-07-09 14:18:00+00:00,53.4745312,-2.2413857999999998,post_box,,Public_Service,False,False,False,Other
node,738966108,3,2021-07-09 14:18:00+00:00,53.474503000000006,-2.2413874,bicycle_parking,,Transportation,False,False,False,Other
node,2555316367,3,2021-07-09 14:18:00+00:00,53.4747184,-2.2415592999999996,atm,,Financial,False,False,False,Other
node,3185353683,5,2021-07-09 14:18:00+00:00,53.4746088,-2.2407914,pub,The Refuge,Sustenance,False,False,False,Other
node,4000308864,4,2021-07-09 14:18:00+00:00,53.47447729999999,-2.2412526,university,MMU Arts Culture & Media Hub,Education,False,False,False,Other
node,8907305604,1,2021-07-09 13:16:37+00:00,53.457242,-2.3428357,waste_basket,,Waste_Management,,False,False,Other
node,3381616869,2,2021-07-08 21:10:22+00:00,53.471355,-2.315891,toilets,,Facilities,False,False,False,Other
node,8905291760,1,2021-07-08 20:44:44+00:00,53.4772101,-2.2370715,bar,Iconic Bar,Sustenance,,False,False,Other
node,8904459081,1,2021-07-08 13:11:46+00:00,53.579608799999995,-2.534665,parking_space,,Transportation,,False,False,Other
node,8846508461,2,2021-07-08 12:44:06+00:00,53.454752299999996,-2.3509307999999995,waste_basket,,Waste_Management,False,False,False,Other
node,8846508462,2,2021-07-08 12:44:06+00:00,53.4538905,-2.3527305,waste_basket,,Waste_Management,False,False,False,Other
node,8862990773,2,2021-07-08 12:44:06+00:00,53.4528802,-2.3534281000000004,waste_basket,,Waste_Management,False,False,False,Other
node,8904376891,1,2021-07-08 12:44:06+00:00,53.451176100000005,-2.3552279,waste_basket,,Waste_Management,,False,False,Other
node,8904344847,1,2021-07-08 12:35:11+00:00,53.448407700000004,-2.3543971000000004,waste_basket,,Waste_Management,,False,False,Other
node,371634711,7,2021-07-08 10:45:45+00:00,53.5490071,-2.5241611,post_box,,Public_Service,False,False,False,Other
node,5663177928,5,2021-07-08 10:45:45+00:00,53.549006000000006,-2.5241919,post_box,,Public_Service,False,False,False,Other
node,6563669604,2,2021-07-08 10:45:45+00:00,53.54890940000001,-2.5216197,atm,,Financial,False,False,False,Other
node,8904069725,1,2021-07-08 10:45:45+00:00,53.556149,-2.5233478,parking_space,,Transportation,,False,False,Other
node,272778705,3,2021-07-07 20:48:48+00:00,53.5224392,-2.5173631000000003,telephone,,Facilities,False,False,False,Other
node,8901983956,1,2021-07-07 20:42:35+00:00,53.5535464,-2.095707,bench,,Facilities,,False,False,Other
node,8901983957,1,2021-07-07 20:42:35+00:00,53.55343539999999,-2.0956953,bench,,Facilities,,False,False,Other
node,8901983958,1,2021-07-07 20:42:35+00:00,53.5534569,-2.0957898,bench,,Facilities,,False,False,Other
node,8901983959,1,2021-07-07 20:42:35+00:00,53.5535086,-2.0956231,bench,,Facilities,,False,False,Other
node,8901973219,1,2021-07-07 20:04:34+00:00,53.512509200000004,-2.5292793999999996,parking_space,,Transportation,,False,False,Other
node,8901973220,1,2021-07-07 20:04:34+00:00,53.5134211,-2.529446,parking_space,,Transportation,,False,False,Other
node,8899363472,1,2021-07-06 22:36:08+00:00,53.546314,-2.0014573,bench,,Facilities,,False,False,Other
node,8898914132,1,2021-07-06 19:52:55+00:00,53.54812629999999,-2.0068148,bench,,Facilities,,False,False,Other
node,8898914133,1,2021-07-06 19:52:55+00:00,53.54812439999999,-2.0068913,bench,,Facilities,,False,False,Other
node,8898914141,1,2021-07-06 19:52:55+00:00,53.5483195,-2.0069828999999997,bench,,Facilities,,False,False,Other
node,307717489,5,2021-07-06 11:22:15+00:00,53.483316099999996,-2.334704,pub,The Eccles Cross,Sustenance,False,False,False,Other
node,347027232,10,2021-07-06 11:22:15+00:00,53.476468000000004,-2.2424955,pub,The Paramount,Sustenance,False,False,False,Other
node,433743946,12,2021-07-06 11:22:15+00:00,53.48290970000001,-2.2468366,pub,The Moon Under Water,Sustenance,False,False,False,Other
node,1624244677,2,2021-07-06 11:22:15+00:00,53.3794284,-2.1206302000000004,pub,The Wilfred Wood,Sustenance,False,False,False,Other
node,1672838590,4,2021-07-06 11:22:15+00:00,53.410296200000005,-2.1575912,pub,The Calverts Court,Sustenance,False,False,False,Other
node,4263059206,3,2021-07-06 11:22:15+00:00,53.4898461,-2.0920924,pub,The Ash Tree,Sustenance,False,False,False,Other
node,303814815,2,2021-07-06 10:27:01+00:00,53.5522114,-2.0858776999999997,pub,Black Horse,Sustenance,False,False,False,Other
node,1116249157,10,2021-07-05 19:02:00+00:00,53.4704525,-2.2942522999999997,restaurant,The Real China,Sustenance,False,False,False,Other
node,1750118428,9,2021-07-05 19:02:00+00:00,53.470507999999995,-2.2940381000000003,restaurant,Café Rouge,Sustenance,False,False,False,Other
node,1750118429,6,2021-07-05 19:02:00+00:00,53.4709152,-2.2940878,restaurant,Harvester,Sustenance,False,False,False,Other
node,1750118430,5,2021-07-05 19:02:00+00:00,53.471014600000004,-2.2943466,bar,Lime,Sustenance,False,False,False,Other
node,2415190392,5,2021-07-05 19:02:00+00:00,53.470409100000005,-2.2944407000000004,restaurant,Pizza Express,Sustenance,True,restaurant,PizzaExpress,Sustenance
node,2415190716,5,2021-07-05 19:02:00+00:00,53.47054,-2.2938425,restaurant,Bella Italia,Sustenance,False,False,False,Other
node,2415198790,6,2021-07-05 19:02:00+00:00,53.4687794,-2.2824197999999996,fast_food,Subway,Sustenance,False,False,False,Other
node,4300023380,4,2021-07-05 19:02:00+00:00,53.4706708,-2.2965322999999995,restaurant,Pier 8 Restaurant and Bar,Sustenance,True,False,Pier 8,Other
node,4300023381,4,2021-07-05 19:02:00+00:00,53.471066799999996,-2.2963337999999998,cafe,Tower Coffee Shop,Sustenance,False,False,False,Other
node,6507887382,6,2021-07-05 19:02:00+00:00,53.4687975,-2.2824876,fast_food,Greggs,Sustenance,False,False,False,Other
node,8117303877,2,2021-07-05 19:02:00+00:00,53.4695787,-2.2985834,cafe,Levy Restaurants,Sustenance,False,False,False,Other
node,8895622099,1,2021-07-05 17:50:00+00:00,53.49850309999999,-2.5271752999999997,parking_space,,Transportation,,False,False,Other
node,8895631744,1,2021-07-05 17:50:00+00:00,53.5014491,-2.5239582,parking_space,,Transportation,,False,False,Other
node,8895631953,1,2021-07-05 17:50:00+00:00,53.492757999999995,-2.5303886,parking,,Transportation,,False,False,Other
node,8895589540,1,2021-07-05 17:31:18+00:00,53.487261,-2.2316952999999997,bicycle_repair_station,,Transportation,,False,False,Other
node,1295097481,11,2021-07-04 17:56:03+00:00,53.477282200000005,-2.2375077,pub,EVA,Sustenance,False,False,False,Other
node,677328059,2,2021-07-04 17:24:33+00:00,53.502438500000004,-2.5337629,pharmacy,,Healthcare,False,False,False,Other
node,677328531,2,2021-07-04 17:24:33+00:00,53.5023779,-2.5336877999999996,doctors,Wigan Road Surgery,Healthcare,False,False,False,Other
node,2004753219,5,2021-07-04 17:24:33+00:00,53.4953058,-2.5173088,cafe,Costa,Sustenance,True,False,Costa Coffee,Other
node,2004757350,3,2021-07-04 17:24:33+00:00,53.4974774,-2.5186646,bank,RBS,Financial,True,bank,Royal Bank of Scotland,Financial
node,2004757357,3,2021-07-04 17:24:33+00:00,53.496504099999996,-2.51926,bank,Barclays,Financial,False,False,False,Other
node,2004757361,4,2021-07-04 17:24:33+00:00,53.4962839,-2.5155800999999998,bank,HSBC,Financial,False,False,False,Other
node,2004770141,2,2021-07-04 17:24:33+00:00,53.4972891,-2.5185895,fast_food,Pizza Hut Express,Sustenance,False,False,False,Other
node,2895820514,2,2021-07-04 17:24:33+00:00,53.481091799999994,-2.5007957999999997,parking,,Transportation,,False,False,Other
node,4788957094,2,2021-07-04 17:24:33+00:00,53.494147999999996,-2.5116846,pharmacy,,Healthcare,False,False,False,Other
node,5821400953,2,2021-07-04 17:24:33+00:00,53.497521400000004,-2.5225289,restaurant,Nando’s,Sustenance,False,False,False,Other
node,7497797182,2,2021-07-04 17:24:33+00:00,53.5042439,-2.5247634,pharmacy,,Healthcare,False,False,False,Other
node,8892934546,1,2021-07-04 17:24:33+00:00,53.500223999999996,-2.5268175,parking_space,,Transportation,,False,False,Other
node,8892934548,1,2021-07-04 17:24:33+00:00,53.500251399999996,-2.5265291000000003,atm,,Financial,,False,False,Other
node,8892934630,1,2021-07-04 17:24:33+00:00,53.4778561,-2.5421112,parking_space,,Transportation,,False,False,Other
node,8892673744,1,2021-07-04 15:18:56+00:00,53.480196400000004,-2.4990847,parking_space,,Transportation,,False,False,Other
node,8892673745,1,2021-07-04 15:18:56+00:00,53.48010479999999,-2.4992687,fast_food,Subway,Sustenance,,False,False,Other
node,8892673746,1,2021-07-04 15:18:56+00:00,53.48006779999999,-2.4993304,cafe,Costa,Sustenance,,False,False,Other
node,715880574,3,2021-07-03 23:18:52+00:00,53.447709200000006,-2.3636282000000004,telephone,,Facilities,False,False,False,Other
node,8890636044,1,2021-07-03 16:43:54+00:00,53.586155500000004,-2.4521743,parking,,Transportation,,False,False,Other
node,533805881,3,2021-07-03 15:56:55+00:00,53.506252100000005,-2.0918688000000003,fuel,Hartshead Service station,Transportation,False,False,False,Other
node,718623019,3,2021-07-03 12:18:13+00:00,53.455074800000006,-2.3450743999999997,telephone,,Facilities,False,False,False,Other
node,5100499947,2,2021-07-03 12:15:04+00:00,53.4483991,-2.3541677000000005,bench,,Facilities,False,False,False,Other
node,5100499948,2,2021-07-03 12:15:04+00:00,53.448394400000005,-2.3542522,bench,,Facilities,False,False,False,Other
node,715907028,3,2021-07-03 12:15:03+00:00,53.4483581,-2.3554543,telephone,,Facilities,False,False,False,Other
node,8887726520,3,2021-07-02 12:55:34+00:00,53.40488860000001,-2.277056,bench,,Facilities,False,False,False,Other
node,8887726520,2,2021-07-02 12:54:29+00:00,53.40488860000001,-2.277056,bench,,Facilities,False,False,False,Other
node,8887726520,1,2021-07-02 12:53:51+00:00,53.40488860000001,-2.277056,bench,,Facilities,,False,False,Other
node,278000588,3,2021-07-01 17:10:35+00:00,53.5352351,-2.5649707999999998,post_box,,Public_Service,False,False,False,Other
node,4726285170,2,2021-07-01 17:10:35+00:00,53.5410964,-2.5765607000000004,pharmacy,Well Pharmacy,Healthcare,True,pharmacy,Well+,Healthcare
node,8882765297,1,2021-07-01 10:54:17+00:00,53.4073438,-2.1688661,childcare,Hollywood Park Nursery School,Other,,False,False,Other
node,6419050261,3,2021-06-30 19:37:50+00:00,53.481024100000006,-2.2275985,parking,,Transportation,False,False,False,Other
node,8879482956,1,2021-06-30 08:32:07+00:00,53.39914640000001,-2.3503154,bar,Broadheath Central Football Club,Sustenance,,False,False,Other
node,412129340,4,2021-06-30 08:18:12+00:00,53.3930292,-2.3712082000000003,pharmacy,Oldfield Pharmacy,Healthcare,False,False,False,Other
node,412129342,4,2021-06-30 08:18:12+00:00,53.3930159,-2.3712308999999996,atm,,Financial,False,False,False,Other
node,435073714,4,2021-06-30 08:18:12+00:00,53.393088799999994,-2.3713743999999997,cafe,Monty's,Sustenance,False,False,False,Other
node,473697088,3,2021-06-30 08:18:12+00:00,53.392875,-2.3708047999999997,fast_food,Oldfield Tandoori,Sustenance,False,False,False,Other
node,473697089,3,2021-06-30 08:18:12+00:00,53.3928493,-2.370727,fast_food,Wing Wah Delight,Sustenance,False,False,False,Other
node,8879447126,1,2021-06-30 08:18:12+00:00,53.393150600000006,-2.3715097000000003,atm,,Financial,,False,False,Other
node,8878461445,1,2021-06-29 23:56:47+00:00,53.4447012,-2.2138287999999995,bicycle_parking,,Transportation,,False,False,Other
node,8878461446,1,2021-06-29 23:56:47+00:00,53.444712,-2.2135889,bicycle_parking,,Transportation,,False,False,Other
node,338249145,2,2021-06-29 22:41:07+00:00,53.4447084,-2.2136876,student residence,Richmond Park,Other,False,False,False,Other
node,8849442955,2,2021-06-29 22:41:07+00:00,53.4446365,-2.2136658,vending_machine,Guffaw,Other,False,False,False,Other
node,8874356741,2,2021-06-29 21:34:48+00:00,53.39223079999999,-2.3112446,clinic,Lakes Medical Centre,Healthcare,False,False,False,Other
node,8878093621,1,2021-06-29 19:32:58+00:00,53.5616045,-2.7029813999999996,water_point,Dean Lock Water Point,Facilities,,False,False,Other
node,2698021390,5,2021-06-29 12:54:45+00:00,53.4817331,-2.2387055,cafe,Caffè Nero,Sustenance,False,False,False,Other
node,2810277850,2,2021-06-29 11:47:47+00:00,53.445624,-2.2163006000000003,waste_disposal,,Waste_Management,False,False,False,Other
node,8874356741,1,2021-06-29 08:13:10+00:00,53.392002100000006,-2.3106465,dentist,Lakes Medical Centre,Healthcare,,False,False,Other
node,8873481751,1,2021-06-28 21:47:53+00:00,53.548323100000005,-2.052819,post_box,,Public_Service,,False,False,Other
node,371634711,6,2021-06-28 12:05:54+00:00,53.549016099999996,-2.5240799,post_box,,Public_Service,False,False,False,Other
node,371634761,10,2021-06-28 12:05:54+00:00,53.54770870000001,-2.517791,post_box,,Public_Service,False,False,False,Other
node,411725349,7,2021-06-28 12:05:54+00:00,53.5519458,-2.5235692000000003,post_box,,Public_Service,False,False,False,Other
node,412124672,7,2021-06-28 12:05:54+00:00,53.5549304,-2.5094133999999997,post_box,,Public_Service,False,False,False,Other
node,583271887,5,2021-06-28 12:05:54+00:00,53.5592106,-2.5245912999999995,post_box,,Public_Service,False,False,False,Other
node,1979134935,2,2021-06-28 12:05:54+00:00,53.547741,-2.5086058999999996,post_box,,Public_Service,,False,False,Other
node,2874557868,4,2021-06-28 12:05:54+00:00,53.55019029999999,-2.4938165,post_box,,Public_Service,False,False,False,Other
node,5663177928,4,2021-06-28 12:05:54+00:00,53.549016099999996,-2.5241408,post_box,,Public_Service,False,False,False,Other
node,6179301263,2,2021-06-28 12:05:54+00:00,53.55581529999999,-2.5238348999999998,post_box,,Public_Service,,False,False,Other
node,6230634452,4,2021-06-28 12:05:54+00:00,53.545989299999995,-2.5198655,post_box,,Public_Service,False,False,False,Other
node,6571923878,4,2021-06-28 12:05:54+00:00,53.542044,-2.5198702,post_box,,Public_Service,False,False,False,Other
node,6637098397,3,2021-06-28 12:05:54+00:00,53.565829,-2.5411208999999997,post_box,,Public_Service,False,False,False,Other
node,8871980321,2,2021-06-28 12:05:54+00:00,53.5487307,-2.5213417000000002,post_box,,Public_Service,False,False,False,Other
node,371634711,5,2021-06-28 11:20:02+00:00,53.54901070000001,-2.524092,post_box,,Public_Service,False,False,False,Other
node,8871980321,1,2021-06-28 11:20:02+00:00,53.548722600000005,-2.5213683999999996,post_box,,Public_Service,,False,False,Other
node,371634711,4,2021-06-28 10:56:33+00:00,53.54901070000001,-2.524092,post_box,,Public_Service,False,False,False,Other
node,371634761,9,2021-06-28 10:56:33+00:00,53.547725799999995,-2.5177718999999996,post_box,,Public_Service,False,False,False,Other
node,375756079,6,2021-06-28 10:56:33+00:00,53.54772420000001,-2.5086031,post_box,,Public_Service,False,False,False,Other
node,411725349,6,2021-06-28 10:56:33+00:00,53.5519433,-2.5235439,post_box,,Public_Service,False,False,False,Other
node,412124672,6,2021-06-28 10:56:33+00:00,53.55491800000001,-2.5094626,post_box,,Public_Service,False,False,False,Other
node,418079724,4,2021-06-28 10:56:33+00:00,53.55581039999999,-2.5238495,post_box,,Public_Service,False,False,False,Other
node,583271887,4,2021-06-28 10:56:33+00:00,53.5592175,-2.5245897999999998,post_box,,Public_Service,False,False,False,Other
node,1498611845,3,2021-06-28 10:56:33+00:00,53.5444701,-2.5211346000000003,post_box,,Public_Service,False,False,False,Other
node,2874557868,3,2021-06-28 10:56:33+00:00,53.550202600000006,-2.4937837000000003,post_box,,Public_Service,False,False,False,Other
node,5663177928,3,2021-06-28 10:56:33+00:00,53.5490115,-2.5241706,post_box,,Public_Service,False,False,False,Other
node,6230634452,3,2021-06-28 10:56:33+00:00,53.545970200000006,-2.51993,post_box,,Public_Service,False,False,False,Other
node,6571923878,3,2021-06-28 10:56:33+00:00,53.542077500000005,-2.5198593999999996,post_box,,Public_Service,False,False,False,Other
node,6637098397,2,2021-06-28 10:56:33+00:00,53.565829,-2.5411208999999997,post_box,,Public_Service,False,False,False,Other
node,863011868,4,2021-06-27 18:45:44+00:00,53.403266599999995,-2.1761702,pharmacy,Lloyds Pharmacy,Healthcare,False,False,False,Other
node,1923682221,4,2021-06-27 16:55:35+00:00,53.420399200000006,-2.3057635,fast_food,Joy's House,Sustenance,False,False,False,Other
node,652724458,3,2021-06-26 19:00:11+00:00,53.401957499999995,-2.1756307999999995,pub,The Alexandra,Sustenance,False,False,False,Other
node,8846204997,2,2021-06-26 17:15:23+00:00,53.45083,-2.3545185,bench,,Facilities,False,False,False,Other
node,8846204996,2,2021-06-26 17:15:22+00:00,53.4508172,-2.3551832000000004,bench,,Facilities,False,False,False,Other
node,431208194,2,2021-06-26 09:23:30+00:00,53.4870695,-2.2181342999999996,bench,,Facilities,False,False,False,Other
node,8867494799,1,2021-06-26 08:31:38+00:00,53.4021749,-2.1748675,fast_food,New Garden,Sustenance,,False,False,Other
node,3233331711,5,2021-06-25 20:03:37+00:00,53.5472815,-2.0065334999999997,post_office,Uppermill Post Office,Public_Service,False,False,False,Other
node,8866451741,1,2021-06-25 17:33:47+00:00,53.4532564,-2.2431728,restaurant,Chennai Meals,Sustenance,,False,False,Other
node,8866451742,1,2021-06-25 17:33:47+00:00,53.45322289999999,-2.2377429,restaurant,Caffe & Ginger Somali Oromo,Sustenance,,False,False,Other
node,8866451743,1,2021-06-25 17:33:47+00:00,53.453237800000004,-2.2397742000000003,restaurant,Cafe Soomaal,Sustenance,,False,False,Other
node,8866451744,1,2021-06-25 17:33:47+00:00,53.453233600000004,-2.2395042000000003,restaurant,Ceelasha,Sustenance,,False,False,Other
node,8866451745,1,2021-06-25 17:33:47+00:00,53.453236,-2.2395652999999998,restaurant,Suja,Sustenance,,False,False,Other
