,NAME,IMD Score
3226,Horsfield,36.57926315789474
3227,Horsford and Felthorpe,11.792666666666669
3228,Horsforth,10.847616438356168
3229,Horsham Park,13.174884615384611
3230,Horsley Hill,27.006218749999984
3231,Horton,17.674
3232,Horton and Wraysbury,11.977333333333332
3233,Horwich North East,23.294333333333345
3234,Horwich and Blackrod,18.77711904761905
3235,Hotham,26.55161904761905
3236,Hough Green,39.50599999999998
3237,Houghton,27.42489999999999
3238,Houghton Conquest and Haynes,12.508444444444446
3239,Houghton Hall,22.434666666666658
3240,Hounslow Central,22.297947368421053
3241,Hounslow Heath,23.316111111111116
3242,Hounslow South,12.829548387096773
3243,Hounslow West,20.461766666666666
3244,Hove Park,6.747062499999999
3245,Hoveton,23.146
3246,Hovingham,8.432
3247,Howard Town,19.77446666666667
3248,Howden,9.922666666666668
3249,Howdenshire,12.592777777777776
3250,Howdon,34.34697500000001
3251,Howick and Priory,6.615666666666669
3252,Howlands,13.01936842105263
3253,Hoxne,20.307999999999996
3254,Hoxton,32.10106249999999
3255,Hoylake and Meols,12.631697674418605
3256,Hoyland Milton,28.112750000000002
3257,Huby and Sutton,12.593000000000002
3258,Hucclecote,8.565628571428572
3259,Hucknall Central,22.387333333333334
3260,Hucknall East,27.438499999999998
3261,Hucknall North,20.154478260869563
3262,Hucknall West,23.627468749999988
3263,Hugglescote,12.692333333333329
3264,Hull Road,13.199900000000003
3265,Hulland,9.482999999999999
3266,Hullbridge,10.691954545454541
3267,Hulme,32.64636666666665
3268,Hulton,28.463181818181805
3269,Humberston and New Waltham,10.553411764705876
3270,Humberstone and Hamilton,23.059807017543847
3271,Hummersknott,5.9115
3272,Humshaugh,14.518249999999997
3273,Huncoat,23.761666666666667
3274,Hundleby,26.966999999999988
3275,Hundon,16.553
3276,Hungerford,10.398799999999998
3277,Hunsdon,13.796600000000002
3278,Hunstanton,27.766363636363643
3279,Huntingdon East,19.08633333333334
3280,Huntingdon North,27.188368421052633
3281,Huntingdon West,11.808173913043479
3282,Huntington and Hatherton,19.70125
3283,Huntington and New Earswick,12.47841463414634
3284,Huntspill and Pawlett,17.478111111111115
3285,Hurley and Walthams,13.857095238095237
3286,Hurley and Wood End,18.130666666666663
3287,Hurst,6.179777777777776
3288,Hurstpierpoint and Downs,10.790565217391304
3289,Hurworth,10.878999999999998
3290,Hutton,8.366083333333338
3291,Hutton Central,8.640583333333334
3292,Hutton East,10.643090909090914
3293,Hutton North,11.410571428571432
3294,Hutton South,5.671666666666667
3295,Hutton and Locking,13.146043478260866
3296,Hyde Godley,40.202459459459455
3297,Hyde Newton,32.5380909090909
3298,Hyde Park,17.654688888888877
3299,Hyde Park and Woodhouse,30.932409638554194
3300,Hyde Werneth,23.87360526315789
3301,Hylands,11.475256410256414
3302,Hythe Central,18.912409090909094
3303,Hythe East,12.163285714285715
3304,Hythe West,21.208333333333332
3305,Hythe West and Langdown,12.646695652173916
3306,Ibstock and Heather,16.071727272727276
3307,Iceni,17.748
3308,Ickenham,6.7705806451612895
3309,Icknield,15.443828571428568
3310,Idle and Thackley,20.524448979591828
3311,Iffley Fields,15.449411764705882
3312,Ifield,20.57067857142857
3313,Ightham,5.54
3314,Ilfracombe Central,44.69785714285713
3315,Ilfracombe East,23.799
3316,Ilfracombe West,22.823142857142866
3317,Ilkeston Central,29.986388888888897
3318,Ilkeston North,46.58664285714286
3319,Ilkley,7.8850833333333314
3320,Illingworth and Mixenden,33.553204545454555
3321,Illogan,22.36442857142857
3322,Ilminster,15.296761904761903
3323,Immanuel,25.52366666666667
3324,Immingham,28.38684210526316
3325,Ince,45.23265909090912
3326,"Ingatestone, Fryerning and Mountnessing",9.766333333333334
3327,Ingleby Barwick East,7.619096774193548
3328,Ingleby Barwick West,6.924399999999998
3329,Ingleton and Clapham,14.08607692307692
3330,Ingol,34.23748148148148
3331,Ingoldmells,52.32100000000001
3332,Ings,29.491113636363636
3333,Ingthorpe,36.67028000000001
3334,Inkberrow,11.260666666666667
3335,Innsworth with Down Hatherley,15.316
3336,Instow,18.54
3337,Ipplepen,7.227499999999999
3338,Ipstones,15.549999999999999
3339,Irchester,16.41725
3340,Irlam,26.102812499999995
3341,Ironbridge Gorge,17.690125
3342,Ironville and Riddings,26.065000000000005
3343,Irthing,19.484000000000005
3344,Irthlingborough John Pyel,18.725333333333335
3345,Irthlingborough Waterloo,20.101250000000004
3346,Irwell,38.0455294117647
3347,Irwell Riverside,44.59532558139537
3348,Isaac Newton,16.593
3349,Isabella,44.06850000000001
3350,Isbourne,12.003
3351,Ise Lodge,7.9749130434782645
3352,Isle of Oxney,23.966
3353,Isleham,10.4525
3354,Islemoor,21.70976923076923
3355,Isleworth,26.063472222222234
3356,Istead Rise,8.089727272727272
3357,Itchen Valley,16.244
3358,"Itchingfield, Slinfold and Warnham",18.382666666666672
3359,Ivelchester,12.636000000000001
3360,Iver Heath,9.893062499999997
3361,Iver Village and Richings Park,13.162666666666663
3362,Ivybridge Central,15.509
3363,Ivybridge Filham,8.136333333333333
3364,Ivybridge Woodlands,4.183214285714285
3365,Iwade and Lower Halstow,10.034692307692307
3366,Ixworth,10.766
3367,Jacksdale,19.647727272727266
3368,Jericho and Osney,13.397249999999998
3369,John O'Gaunt,11.652086956521739
3370,Joiner's Square,44.95573684210526
3371,Joyce Green,34.01256250000001
3372,Joydens Wood,9.022590909090907
3373,Jubilee,34.77370175438594
3374,Judd,12.321333333333333
3375,Jumpers,13.32046153846154
3376,Junction,31.17700000000001
3377,Kader,12.908294117647058
3378,Katesgrove,21.0936
3379,Kearsley,25.79906250000001
3380,Kedermister,22.580964285714277
3381,Kedington,7.982
3382,Keele,3.664
3383,Kegworth and Whatton,8.277714285714287
3384,Keighley Central,50.29875510204082
3385,Keighley East,27.102096153846144
3386,Keighley West,36.84900000000002
3387,Kellet,12.937
3388,Kells,25.396444444444445
3389,Kelly Bray,18.51730769230769
3390,Kelsey,16.605999999999998
3391,Kelsey and Eden Park,10.568439999999999
3392,Kelvedon,7.8563529411764685
3393,Kempsey,11.294666666666666
3394,Kempsford-Lechlade,9.016800000000002
3395,Kempshott,4.723318181818183
3396,Kempston Central and East,20.396590909090904
3397,Kempston North,25.958500000000004
3398,Kempston Rural,11.679384615384617
3399,Kempston South,12.836333333333336
3400,Kempston West,24.66046153846154
3401,Kemsing,8.40976923076923
3402,Kemsley,18.625347826086948
3403,Kendal Castle,7.137999999999999
3404,Kendal Far Cross,23.121999999999996
3405,Kendal Fell,17.35433333333333
3406,Kendal Heron Hill,4.425
3407,Kendal Highgate,17.91975
3408,Kendal Kirkland,25.214000000000002
3409,Kendal Mintsfeet,11.049000000000003
3410,Kendal Nether,8.693571428571428
3411,Kendal Oxenholme and Natland,10.006714285714285
3412,Kendal Parks,5.327000000000001
3413,Kendal Romney,8.839
3414,Kendal Stonecross,7.928124999999999
3415,Kendal Strickland,10.629000000000003
3416,Kendal Underley,19.801999999999996
3417,Kenley,13.056840909090914
3418,Kenn Valley,11.429631578947367
3419,Kennington,6.4879999999999995
3420,Kennington and South Hinksey,6.5407142857142855
3421,Kensal Green,27.689599999999995
3422,Kensington and Fairfield,61.11312962962967
3423,Kentish Town,18.66902380952381
3424,Kenton,26.043507042253527
3425,Kenton East,17.21433333333333
3426,Kenton West,12.191259259259262
3427,Kenton with Starcross,13.117166666666668
3428,Kentwood,17.16286206896552
3429,Kenwith,20.079
3430,Keppel,21.916249999999998
3431,Kerne Bridge,19.415000000000006
3432,Kersal,31.379621621621624
3433,Kerswell-with-Combe,12.75505
3434,Kesgrave East,5.67356756756757
3435,Kesgrave West,9.130153846153847
3436,Kessingland,25.379333333333342
3437,Keswick,11.318526315789477
3438,Ketley and Oakengates,26.419612903225808
3439,Ketton,9.857777777777777
3440,Kew,16.160949999999982
3441,Kewhurst,12.199444444444445
3442,Kewstoke,17.925
3443,Keynsham East,6.322111111111112
3444,Keynsham North,15.432437500000004
3445,Keynsham South,19.350999999999992
3446,Keyworth North,1.6569999999999998
3447,Keyworth South,8.243388888888893
3448,Kibworth,7.231818181818184
3449,Kidbrooke with Hornfair,27.801234042553197
3450,Kidlington North,9.334277777777778
3451,Kidlington South,11.603076923076921
3452,Kidsgrove,20.47200000000001
3453,Kilburn,30.020062499999984
3454,"Kilburn, Denby and Holbrook",12.527478260869566
3455,Killamarsh East,15.357
3456,Killamarsh West,13.339722222222228
3457,Killingbeck and Seacroft,51.545511904761916
3458,Killinghall,9.89509090909091
3459,Killingworth,14.97877419354838
3460,Killisick,38.44388888888889
3461,Kilnhouse,21.639562499999997
3462,Kimbolton and Staughton,10.143454545454544
3463,Kimpton,5.726999999999999
3464,Kineton,13.231642857142855
3465,King's Bromley,8.374
3466,King's Cross,25.09151351351352
3467,King's Forest,13.176875
3468,King's Hedges,25.81644827586207
3469,King's Isle,17.16626666666667
3470,King's Park,37.8247142857143
3471,Kingfield and Westfield,17.215947368421052
3472,"Kingham, Rollright and Enstone",13.09746666666667
3473,Kings Chase,21.954166666666662
3474,Kings Heath,43.638812499999986
3475,Kings Hill,5.425818181818184
3476,Kings Langley,6.891666666666667
3477,Kings Norton,41.096329113924014
3478,Kings Park,15.925451612903224
3479,Kings Somborne and Michelmersh,13.427142857142858
3480,Kings Sutton,7.299999999999999
3481,Kings Walk,10.439599999999999
3482,Kings Worthy,7.747538461538463
3483,Kingsbridge East,13.084000000000001
3484,Kingsbridge North,10.880999999999998
3485,Kingsbrook,29.070620689655172
3486,Kingsbury,11.017000000000001
3487,Kingsclere,10.331875000000002
3488,Kingsfold,25.611937499999996
3489,Kingsgate,12.943
3490,Kingsholm and Wotton,31.220730769230766
3491,Kingshurst and Fordbridge,44.691113636363646
3492,Kingsley,17.606294117647067
3493,Kingsmead,14.233285714285717
3494,Kingsmoor,26.148000000000003
3495,Kingstanding,54.87714814814814
3496,Kingsteignton East,13.137684210526315
3497,Kingsteignton West,16.71636842105264
3498,Kingsthorpe,12.74047058823529
3499,Kingston,15.824
3500,Kingston Bagpuize with Southmoor,3.8120000000000003
3501,Kingstone,36.49265789473686
3502,Kingsway,41.14190909090907
3503,Kingsway with Lincoln Gardens,22.591081081081068
3504,Kingswell,10.83882352941177
3505,Kingsweston,36.456944444444474
3506,Kingswinford North and Wall Heath,10.143195121951221
3507,Kingswinford South,12.451523809523808
3508,Kingswood,36.57194000000001
3509,Kingswood with Burgh Heath,9.636842105263158
3510,Kingthorn,5.932000000000001
3511,Kington,10.453666666666667
3512,Kington Town,23.654818181818186
3513,Kinson North,29.854875000000003
3514,Kinson South,36.63963636363637
3515,Kintbury,11.77011764705882
3516,Kinver,10.802043478260867
3517,Kinwarton,11.904
3518,Kippax and Methley,17.371185714285716
3519,Kirk Hallam,31.463000000000008
3520,Kirkburton,9.437387755102034
3521,Kirkby Central,65.80834782608694
3522,Kirkby Malzeard,12.83381818181818
3523,Kirkby Stephen,19.074181818181817
3524,Kirkby Thore,14.829
3525,Kirkby in Ashfield Central,19.84319047619047
3526,Kirkby in Ashfield East,40.85990476190476
3527,Kirkby in Ashfield West,32.5695909090909
3528,Kirkby la Thorpe and South Kyme,17.359333333333332
3529,Kirkbymoorside,12.022500000000003
3530,Kirkdale,64.37513793103446
3531,Kirkgate,28.931999999999995
3532,Kirkham North,12.413142857142857
3533,Kirkham South,21.330000000000002
3534,Kirkleatham,48.03279166666667
3535,Kirkley,46.504919999999984
3536,Kirkoswald,17.477999999999998
3537,Kirkstall,32.79316901408449
3538,Kirtlington,16.294999999999998
3539,Kirton,19.624153846153845
3540,Kitty Brewster,39.369882352941154
3541,Knaphill,9.633366666666666
3542,Knaresborough East,11.141764705882355
3543,Knaresborough King James,8.455562500000001
3544,Knaresborough Scriven Park,8.796666666666665
3545,Knebworth,7.364588235294116
3546,Knellwood,6.703549999999998
3547,Knight's Hill,26.42516666666666
3548,Knighton,12.87380769230769
3549,Knightsbridge and Belgravia,7.932085714285714
3550,Knoll,15.767625
3551,Knottingley,36.90467391304348
3552,Knotty Ash,44.5303125
3553,Knowle,14.604463768115947
3554,Knowsley,9.688368421052626
3555,Knutsford,11.018043478260871
3556,Knutton and Silverdale,32.28566666666668
3557,Kursaal,45.29150000000003
3558,Kyson,21.284000000000002
3559,"Lacey Green, Speen and the Hampdens",4.763
3560,Lache,32.36236842105263
3561,Ladden Brook,8.62733333333333
3562,Ladgate,30.985222222222223
3563,"Ladock, St Clement and St Erme",24.062714285714275
3564,Lady Bay,5.284000000000001
3565,Lady Margaret,20.64171875000001
3566,Ladybrook,41.608833333333344
3567,Ladywell,21.1686511627907
3568,Ladywood,33.05175000000001
3569,Laindon Park,27.258810810810807
3570,Lake North,25.12730769230769
3571,Lake South,21.902416666666667
3572,Lakenham,33.22017647058823
3573,Lakenheath,14.958666666666666
3574,Laleham and Shepperton Green,15.104999999999993
3575,Lambley,8.194
3576,Lambourn Valley,13.77972222222222
3577,Lambourne,16.401
3578,Lambridge,7.454999999999999
3579,Lamesley,28.302193548387077
3580,Lancaster Gate,16.21907843137255
3581,Lancaster North,16.220923076923075
3582,Lancaster South,21.080071428571426
3583,Lanchester,14.399346153846157
3584,"Landkey, Swimbridge and Taw",15.518375
3585,Lanehead,30.635157894736842
3586,Langdon Hills,11.205677419354847
3587,Langham,3.8289999999999997
3588,Langho,7.707857142857142
3589,Langley,37.57330952380952
3590,Langley Green,21.710720000000006
3591,Langley Mill and Aldercar,34.18558823529412
3592,Langley St Mary's,13.639999999999999
3593,Langleybury,15.840058823529413
3594,Langney,31.934263157894758
3595,Langold,33.230999999999995
3596,Langport and Huish,17.769000000000002
3597,Langton,12.147
3598,Langwathby,16.37
3599,Langworthy,55.79330188679246
3600,Lanivet,23.853846153846153
3601,Lansdown,12.412439024390247
3602,Lapworth,14.652000000000005
3603,Larches,29.89888
3604,Larkfield North,9.645533333333335
3605,Larkfield South,12.884333333333329
3606,Larkhall,28.681139999999992
3607,Larkswood,23.816428571428563
3608,Lascelles,38.8892
3609,Latchford East,35.69392592592593
3610,Latchford West,19.75488
3611,Latchmere,29.243374999999986
3612,Lathkill and Bradford,13.989999999999998
3613,Latimer,28.104105263157905
3614,Lattersey,24.4865
3615,Launceston Central,23.46336363636364
3616,Launceston North,28.55941666666666
3617,Launceston South,20.632857142857144
3618,Launditch,20.035
3619,Launton,16.367777777777775
3620,Lavant,16.723
3621,Lavender Fields,19.434787878787883
3622,Lavenham,12.694
3623,"Laverstock, Ford and Old Sarum",10.766999999999998
3624,Lawford,11.646333333333335
3625,Lawford and King's Newnham,21.02972727272727
3626,Lawley and Overdale,20.507375000000003
3627,Lawrence,14.556499999999994
3628,Lawrence Hill,47.83240322580645
3629,Layton,41.28284000000001
3630,Lazonby,9.156
3631,Lea,14.720880000000005
3632,Lea Bridge,29.880450000000007
3633,Leabridge,32.037777777777784
3634,Leadgate and Medomsley,24.326281250000005
3635,Leagrave,28.045277777777784
3636,Leake,5.0520000000000005
3637,Leam Valley,11.323
3638,Leasingham and Rauceby,7.768
3639,Leasowe and Moreton East,40.8145306122449
3640,Leatherhead North,14.801200000000003
3641,Leatherhead South,8.131733333333335
3642,Leavenheath,12.622
3643,Leavesden,11.289875
3644,Leckhampton,4.49777777777778
3645,Ledbury,13.63694285714285
3646,Ledsham and Manor,7.1349599999999995
3647,Lee Chapel North,35.69636585365855
3648,Lee East,10.61715789473684
3649,Lee Green,19.369522727272724
3650,Lee West,8.153687499999998
3651,Leeds,13.673
3652,Leek East,18.252058823529406
3653,Leek North,31.666944444444443
3654,Leek South,17.7564
3655,Leek West,10.653312499999998
3656,Leek Wootton,11.647555555555558
3657,Leeming,7.5785
3658,Leeming Bar,10.248
3659,Leen Valley,27.727406249999987
3660,Leesland,24.139375
3661,Legbourne,22.393
3662,Leggatts,17.316000000000003
3663,Leigh,8.952861111111114
3664,Leigh East,33.166512195121946
3665,Leigh South,25.76244680851065
3666,Leigh West,44.54882000000002
3667,Leigh and Chiddingstone Causeway,9.947000000000001
3668,Leighton,6.345714285714288
3669,Leighton Buzzard North,14.47557777777778
3670,Leighton Buzzard South,10.285861111111108
3671,Leiston,18.934318181818185
3672,Leith Hill,19.334
3673,Lelant and Carbis Bay,15.070846153846155
3674,Lemington,30.783333333333342
3675,Leomansley,8.883363636363637
3676,Leominster North,23.79575
3677,Leominster South,30.31536842105263
3678,Lesbury,10.706444444444445
3679,Lesnes Abbey,17.886457142857132
3680,Letchworth East,16.68373684210526
3681,Letchworth Grange,18.573719999999994
3682,Letchworth South East,21.608499999999996
3683,Letchworth South West,11.100125000000004
3684,Letchworth Wilbury,21.29672222222222
3685,Levens,7.9432857142857145
3686,Levenshulme,31.866948717948723
3687,Leverstock Green,14.267321428571426
3688,Lew Valley,21.281999999999996
3689,Lewes Bridge,12.495124999999996
3690,Lewes Castle,18.480500000000006
3691,Lewes Priory,9.233791666666667
3692,Lewisham Central,30.425912280701766
3693,Lewsey,28.94771794871793
3694,Lexden,12.615888888888891
3695,Leyburn,7.872999999999999
3696,Leyland Central,17.236500000000003
3697,Leyland St. Ambrose,14.447294117647056
3698,Leyland St. Mary's,10.753
3699,Leysdown and Warden,58.9582
3700,Leyton,30.017305555555563
3701,Leytonstone,21.801842105263162
3702,Lickhill,14.584130434782605
3703,Lightwater,4.634
3704,Lightwood North and Normacot,32.552266666666675
3705,Limbury,19.124916666666667
3706,Limehouse,29.298937499999997
3707,Limestone Peak,19.810499999999998
3708,Limpsfield,7.880916666666668
3709,Linacre,57.72778333333336
3710,Lincrest,14.389000000000001
3711,Lindfield,2.9499130434782614
3712,Lindford,10.404000000000002
3713,Lindhead,9.167
3714,Lindhurst,16.704099999999997
3715,Lindley,16.93684615384616
3716,Lindridge,18.869
3717,Linford North,15.865481481481483
3718,Linford South,14.896906249999999
3719,Ling Forest,15.490124999999999
3720,Lingfield,25.522333333333336
3721,Lingfield and Crowhurst,14.984000000000005
3722,Link,16.67627272727273
3723,Linslade,7.7509459459459515
3724,Linthorpe,20.670370370370367
3725,Linthurst,4.962999999999999
3726,Linton,10.915322580645162
3727,Liscard,38.4692075471698
3728,Liskeard Central,32.60078571428573
3729,Liskeard North,29.547285714285717
3730,Liskeard South and Dobwalls,24.5045
3731,Liss,12.448882352941176
3732,Litherland,41.48125714285715
3733,Little Aston,4.860222222222223
3734,"Little Baddow, Danbury and Sandon",10.680115384615384
3735,Little Brook,7.781
3736,Little Burton Farm,12.612
3737,Little Chalfont,5.943000000000001
3738,Little Chell and Stanfield,40.597272727272724
3739,Little Clacton and Weeley,23.469125
3740,Little Eaton and Breadsall,7.017499999999999
3741,Little Hadham,7.944000000000001
3742,Little Hallam,20.323384615384615
3743,Little Hampton,14.192235294117648
3744,Little Harwood,35.23847368421051
3745,Little Hoole and Much Hoole,8.927999999999999
3746,Little Horton,54.70235294117647
3747,Little Hulton,53.89268181818182
3748,Little Ilford,31.83502564102563
3749,Little Lever and Darcy Lever,23.21911627906977
3750,Little Missenden,5.970285714285715
3751,Little Neston and Burton,10.361000000000004
3752,Little Parndon and Hare Street,22.273423076923073
3753,Little Paxton,4.9594999999999985
3754,Little Sandhurst and Wellington,4.180764705882353
3755,Little Stour,11.586444444444446
3756,Little Stour and Ashstone,18.121000000000002
3757,Little Thurrock Blackshots,16.429263157894727
3758,Little Thurrock Rectory,11.234700000000004
3759,Little Venice,16.011972972972973
3760,Littleborough Lakeside,21.28403030303031
3761,Littlebrook,30.163000000000014
3762,Littlebury,11.642999999999999
3763,Littledean and Ruspidge,19.002499999999998
3764,Littledown and Iford,10.745806451612903
3765,Littlemoor,32.16318181818182
3766,Littlemore,25.462578947368414
3767,Littleover,10.624050000000006
3768,Littleport East,17.617500000000007
3769,Littleport West,18.671727272727274
3770,Littleton and Harestock,5.556636363636363
3771,Littleworth,15.015523809523808
3772,Litton and Longstone,7.707999999999999
3773,Liversedge and Gomersal,23.572387096774186
3774,Livesey,33.23728571428571
3775,Livesey with Pleasington,10.831954545454549
3776,Llangarron,18.309999999999995
3777,Llanymynech,18.555615384615383
3778,Lobley Hill and Bensham,35.94524324324327
3779,Lockleaze,32.51991666666666
3780,Locks Heath,4.768545454545455
3781,Lockwood,37.824999999999996
3782,Lodbourne,16.623
3783,Loddon,9.473263157894731
3784,Loders,17.615
3785,Lodge,7.169666666666667
3786,Lodge Park,24.542035714285714
3787,Loftus,36.66159090909091
3788,Loggerheads and Whitmore,11.080090909090904
3789,London Colney,12.431666666666663
3790,Long Buckby,11.771599999999998
3791,Long Clawson and Stathern,7.3229999999999995
3792,Long Compton,17.167
3793,Long Crendon,6.9352222222222215
3794,Long Ditton,6.052842105263158
3795,Long Eaton Central,16.460857142857144
3796,Long Itchington,12.4455
3797,Long Marton,14.229000000000003
3798,Long Melford,14.468571428571426
3799,Long Sutton,16.795029411764713
3800,Longbeck,11.403791666666669
3801,Longbenton,26.196277777777784
3802,Longbridge,33.5694365079365
3803,Longden,15.664538461538463
3804,Longdendale,36.04234285714286
3805,Longdon,15.835461538461535
3806,"Longfield, New Barn and Southfleet",10.668947368421051
3807,Longford,31.693980198019823
3808,Longham,7.436
3809,Longhill,48.17415000000001
3810,Longholme,27.326
3811,Longhoughton,12.868307692307692
3812,Longlands,11.334885714285715
3813,Longlevens,6.7153333333333345
3814,Longmeadow,18.145526315789475
3815,Longsight,42.75549999999997
3816,Longstanton,5.314
3817,Longthornton,17.01803333333333
3818,Longton and Hutton West,5.233944444444443
3819,Longtown & Rockcliffe,30.478416666666675
3820,Longview,60.38917241379312
3821,Longwell Green,5.671227272727273
3822,Longworth,10.597000000000001
3823,Looe East,23.41730769230768
3824,Looe West and Lansallos,25.09626666666667
3825,Loose,7.984000000000001
3826,Lordship,28.432189189189195
3827,Lordswood and Capstone,18.760137931034485
3828,Lostock,11.36513333333333
3829,Lostock Hall,19.136384615384614
3830,Lostwithiel,21.138421052631575
3831,Lothingland,20.694931034482753
3832,Loton,19.14884615384615
3833,Loughborough Ashby,18.082272727272724
3834,Loughborough Dishley and Hathern,10.680318181818182
3835,Loughborough Garendon,12.226650000000001
3836,Loughborough Hastings,39.177380952380965
3837,Loughborough Lemyngton,24.778449999999985
3838,Loughborough Nanpantan,3.2621875000000005
3839,Loughborough Outwoods,4.354944444444445
3840,Loughborough Shelthorpe,19.07295652173912
3841,Loughborough Southfields,15.371699999999999
3842,Loughborough Storer,23.837111111111106
3843,Loughton Alderton,24.064562500000008
3844,Loughton Broadway,25.1889375
3845,Loughton Fairmead,20.824000000000005
3846,Loughton Forest,5.999499999999999
3847,Loughton Park,11.50341509433962
3848,Loughton Roding,12.675666666666666
3849,Loughton St John's,7.673214285714285
3850,Loughton St Mary's,12.193999999999999
3851,Loundsley Green,39.710625
3852,Loveden,11.635999999999997
3853,Lovelace,18.088000000000005
3854,Lovett and North Claines,11.294526315789472
3855,Low Fell,10.09076666666667
3856,Low Furness,16.146666666666665
3857,Low Harrogate,12.625727272727277
3858,Lowdham,9.677187499999997
3859,Lower Brett,13.08
3860,Lower Culm,10.578421052631581
3861,Lower Edmonton,35.419130434782616
3862,Lower Lune Valley,12.201000000000002
3863,Lower Morden,9.33577777777778
3864,Lower Nazeing,11.735307692307693
3865,Lower Nene,10.05533333333333
3866,Lower Nidderdale,12.339000000000002
3867,Lower Sheering,7.393
3868,Lower Stoke,23.629333333333335
3869,Lower Wensleydale,15.335000000000004
3870,Lowerhouse,35.719923076923074
3871,Lowgates and Woodthorpe,33.282642857142854
3872,Lowman,18.490142857142853
3873,Lowton East,11.936049999999996
3874,Loxford,28.38254761904762
3875,Lozells and East Handsworth,53.58734615384614
3876,Lubenham,19.123777777777775
3877,Luddendenfoot,18.53678787878787
3878,Ludford,24.685
3879,Ludgershall and Perham Down,16.93011764705882
3880,Ludgvan,24.696857142857137
3881,Ludlow East,24.484846153846156
3882,Ludlow North,18.011357142857147
3883,Ludlow South,15.357692307692306
3884,Luffield Abbey,17.044000000000004
3885,Lumley,18.413280000000004
3886,Luton and Wayfield,40.664717391304364
3887,Lutterell,9.631499999999999
3888,Lutterworth Brookfield,3.8060000000000005
3889,Lutterworth Orchard,10.13
3890,Lutterworth Springs,10.135
3891,Lutterworth Swift,9.964
3892,Lydbrook and Ruardean,17.378294117647062
3893,Lydd,28.769894736842108
3894,Lydden Vale,16.893
3895,Lydden and Temple Ewell,9.252
3896,Lyddington,11.950999999999999
3897,Lydford,25.718000000000007
3898,Lydney East,24.46682352941176
3899,Lydney North,8.886000000000001
3900,Lye Valley,16.192949999999996
3901,Lye and Stourbridge North,27.15180000000001
3902,Lyme Regis,11.470615384615384
3903,Lymington Town,7.87772727272727
3904,Lymm,6.752526315789472
3905,Lympne and Stanford,16.569000000000003
3906,Lyncombe,4.590470588235295
3907,Lyndhurst,11.356307692307693
3908,Lyndon,19.880545454545448
3909,Lyne,24.816999999999997
3910,Lyneham,10.051588235294114
3911,Lynemouth,30.991249999999994
3912,Lynton and Lynmouth,26.0
3913,Lytchett Matravers,11.777846153846156
3914,Lytchett Minster and Upton East,16.83742857142857
3915,Lytchett Minster and Upton West,11.390500000000001
3916,Lyth Valley,16.520714285714284
3917,Lyveden,16.1165
3918,Mabe,11.499375000000002
3919,Mablethorpe Central,54.129000000000005
3920,Mablethorpe East,61.082999999999984
3921,Mablethorpe North,56.96300000000001
3922,Macclesfield Central,18.976437499999996
3923,Macclesfield East,16.029399999999995
3924,Macclesfield Hurdsfield,25.017055555555565
3925,Macclesfield South,22.916068965517248
3926,Macclesfield Tytherington,7.325535714285719
3927,Macclesfield West and Ivy,21.984928571428572
3928,Mackworth,30.15584782608696
3929,Madeley,23.530911764705884
3930,Magdalen,36.596599999999995
3931,Magnus,26.20694444444444
3932,Maida Vale,17.59808108108108
3933,Maiden Erlegh,2.9715769230769236
3934,Maiden Newton,17.784000000000002
3935,Maidenbower,7.834482758620694
3936,Maidenhead Riverside,6.709624999999999
3937,Maldon East,27.005
3938,Maldon North,18.665133333333333
3939,Maldon South,11.615666666666664
3940,Maldon West,10.422615384615385
3941,Malinslee,48.199421052631564
3942,Malmesbury,9.514588235294113
3943,Malpas,14.90788235294118
3944,Maltby,38.29027272727273
3945,Malton,17.798549999999995
3946,Mancroft,43.45672500000002
3947,Mandale and Victoria,39.90697058823531
3948,Mandeville and Elm Farm,9.384517241379308
3949,Manea,17.082
3950,Manifold,22.488000000000003
3951,Manningham,59.76741304347822
3952,"Manningtree, Mistley, Little Bentley and Tendring",21.804555555555556
3953,Manor,16.8995874439462
3954,Manor Castle,48.638256756756775
3955,Manor Park,23.291436363636354
3956,Manvers,4.635076923076923
3957,Mapesbury,23.89093478260871
3958,Maple Cross & Mill End,15.22152631578947
3959,Mapledurham,3.535
3960,Mapperley,30.090196428571407
3961,Mapperley Plains,9.991043478260872
3962,Marazion,23.547444444444444
3963,Marbury,11.120538461538464
3964,March East,26.51123999999999
3965,March North,23.627739130434783
3966,March West,21.18942857142857
3967,Marcham and Shippon,6.011363636363637
3968,Marchwood,8.284999999999998
3969,Marconi,19.738043478260867
3970,Marden and Yalding,19.284875000000003
3971,Mareham le Fen,28.747999999999998
3972,Marfleet,55.99340909090907
3973,Margate Central,64.50815789473685
3974,Marine,17.616731343283607
3975,Mark Hall,24.872749999999993
3976,Market,13.770413793103454
3977,Market Drayton East,23.333625000000005
3978,Market Drayton West,17.780740740740743
3979,Market Harborough-Great Bowden and Arden,7.887318181818182
3980,Market Harborough-Little Bowden,3.8346666666666662
3981,Market Harborough-Logan,5.939071428571428
3982,Market Harborough-Welland,12.846952380952386
3983,Market Rasen,20.05122222222223
3984,Market Warsop,33.78345454545454
3985,Market and West Deeping,11.627250000000002
3986,"Markfield, Stanton and Fieldhead",8.841949999999995
3987,Markhouse,29.74119999999999
3988,Marks Tey,13.375000000000004
3989,Marlborough,18.80233333333335
